书名,标题,出版日期,作者,条目链接
"Designing Machine Learning Systems","2022/6/28","Chip Huyen","https://book.douban.com/subject/35888775/"
"解析深度学习：语音识别实践","2016/6","俞栋","https://book.douban.com/subject/26820808/"
"亨丽埃塔与那场将人类学送上审判席的谋杀案","2023/3","[美] 吉尔·施梅勒","https://book.douban.com/subject/36180868/"
"小说鉴赏（双语修订第3版）","2020/2","[美] 克林斯·布鲁克斯","https://book.douban.com/subject/34873596/"
"动手学深度学习","2019/6","阿斯顿·张","https://book.douban.com/subject/33450010/"
"语音学与言语处理前沿","2004/4","G.Fant等编","https://book.douban.com/subject/1744294/"
"阿Q生命中的六个瞬间","2014/2","汪晖","https://book.douban.com/subject/25783936/"
"计算语言学导论","2005/1","翁富良","https://book.douban.com/subject/1722418/"
"语音韵律的实验分析与建模","2013/1","顾文涛","https://book.douban.com/subject/22277144/"
"深入浅出神经网络与深度学习","2020/8/17","[澳]迈克尔·尼尔森（Michael Nielsen）","https://book.douban.com/subject/35128111/"
"线性代数及其应用（原书第5版）","2018/7","[美] David C. Lay","https://book.douban.com/subject/30310517/"
"断代","2018/6","郭强生","https://book.douban.com/subject/30217599/"
"Introduction to Foreign Language Learning & Teaching (Learning...","2008/06/19","Keith Johnson","https://book.douban.com/subject/4095697/"
"Quantitative Methods In Linguistics","2008/2","Keith Johnson","https://book.douban.com/subject/2397931/"
"地狱小子 1：毁灭之芽","2014/10/1","(美)麦克·米格诺拉","https://book.douban.com/subject/25933952/"
"Statistics for Linguistics with R","2013/3/15","Stefan Th. Gries","https://book.douban.com/subject/20149495/"
"轰炸文明","1996/11","刘怀昭","https://book.douban.com/subject/10443482/"
"Signals and Systems for Speech and Hearing","2011","Stuart Rosen","https://book.douban.com/subject/2503248/"
"图像理论","2021/8","[美] W. J. T. 米切尔","https://book.douban.com/subject/35449355/"
"游戏中的人工智能（第3版）","2021/8","[美] 伊恩·米林顿（Ian Millington）","https://book.douban.com/subject/35615369/"
"社会科学因果推断的理论基础","2015/7","胡安宁","https://book.douban.com/subject/26596271/"
"数学物理方法","2012/1","顾樵","https://book.douban.com/subject/10517521/"
"金榜题名之后","2023/1","郑雅君","https://book.douban.com/subject/36190074/"
"Python深度学习","2018/8","[美] 弗朗索瓦·肖莱","https://book.douban.com/subject/30293801/"
"死亡搁浅","2020/5","小岛工作室","https://book.douban.com/subject/34942577/"
"《塞尔达传说：旷野之息》大师之书","2019/7","日本任天堂","https://book.douban.com/subject/34432985/"
"王小波传","2023/4/1","房伟","https://book.douban.com/subject/36204278/"
"语言研究中的统计学","2000/1","Anthony Woods","https://book.douban.com/subject/1228763/"
"幕后之人","2023/5/15","[美]莎拉·罗伯茨（Sarah T. Roberts）","https://book.douban.com/subject/36209209/"
"A Field Guide to Grad School","2020/8/25","Jessica McCrory Calarco","https://book.douban.com/subject/35132398/"
"自杀论","1996/12","[法] 埃米尔·迪尔凯姆","https://book.douban.com/subject/1274469/"
"自杀研究","2014/4","李建军","https://book.douban.com/subject/25867718/"
"游隼","2023/2","[英]J.A.贝克","https://book.douban.com/subject/36175314/"
"计算理论导引","2006/7","[美]Michael Sipser","https://book.douban.com/subject/1852515/"
"自动机理论、语言和计算导论（原书第3版）","2008/7/1","John E. Hopcroft","https://book.douban.com/subject/3171389/"
"Introduction to Automata Theory,  Languages, and Computation","2006/7/15","John E. Hopcroft","https://book.douban.com/subject/2249114/"
"Python网络爬虫权威指南（第2版）","2019/4","[美] 瑞安 • 米切尔","https://book.douban.com/subject/33386709/"
"Python编程轻松进阶","2022/6/30","[美] 阿尔·斯维加特（Al Sweigart）","https://book.douban.com/subject/35933909/"
"Python编程快速上手","2016/7/1","[美] Al Sweigart","https://book.douban.com/subject/26836700/"
"白话机器学习的数学","2020/7/1","[日]立石贤吾","https://book.douban.com/subject/35126508/"
"走过田野","2010/10","曹志耘","https://book.douban.com/subject/5361409/"
"荣耀","2018/7","[美] 弗拉基米尔·纳博科夫","https://book.douban.com/subject/28170953/"
"语词谈薮","2023/2","[英]C.S.刘易斯","https://book.douban.com/subject/36290227/"
"Research Methods in Linguistics: Second Edition","","","https://book.douban.com/subject/33244097/"
"Statistical Methods in Language and Linguistic Research","2013/1/1","Pascual Cantos Gomez","https://book.douban.com/subject/6325206/"
"现代数学的概念","2023/3","[英] 伊恩·斯图尔特","https://book.douban.com/subject/36301166/"
